	callSign	lat	lon	maiden	freq	qso_date	mode	mylat	mylon
247	KM4QYL	26.208333333333332	-81.75	EL96df	7.289	20191102	SSB	40.083333333333336	-77.08333333333333
248	K8HQ	41.875	-84.16666666666667	EN71wv	7.289	20191102	SSB	40.083333333333336	-77.08333333333333
249	KB9RPG	39.791666666666664	-86.0	EM79at	7.244	20191102	SSB	40.083333333333336	-77.08333333333333
250	ZF1A	19.25	-81.33333333333333	EK99ig	21.323	20191027	SSB	40.083333333333336	-77.08333333333333
251	NP2P	17.708333333333332	-64.75	FK77pr	21.327	20191027	SSB	40.083333333333336	-77.08333333333333
252	V26B	17.0	-62.0	FK97	21.303	20191027	SSB	40.083333333333336	-77.08333333333333
253	F1AGR	44.375	1.4166666666666667	JN04rj	21.275	20191027	SSB	40.083333333333336	-77.08333333333333
254	IB9T	38.166666666666664	13.333333333333334	JM68qe	14.287	20191027	SSB	40.083333333333336	-77.08333333333333
255	OM7M	48.625	18.333333333333332	JN98ep	14.287	20191027	SSB	40.083333333333336	-77.08333333333333
256	LX7I	49.875	5.916666666666667	JN29xv	14.287	20191027	SSB	40.083333333333336	-77.08333333333333
257	DR1A	51.666666666666664	6.166666666666667	JO31cq	14.274	20191027	SSB	40.083333333333336	-77.08333333333333
258	EF8R	28.083333333333332	-15.5	IL28gc	14.254	20191027	SSB	40.083333333333336	-77.08333333333333
259	ED1R	40.791666666666664	-4.916666666666667	IN70nt	14.254	20191027	SSB	40.083333333333336	-77.08333333333333
260	F8DVD	46.291666666666664	4.75	JN26jh	14.286	20191027	SSB	40.083333333333336	-77.08333333333333
261	PA0AA	52.125	5.333333333333333	JO22qd	14.304	20191027	SSB	40.083333333333336	-77.08333333333333
262	OK7K	50.291666666666664	14.25	JO70dh	14.345	20191027	SSB	40.083333333333336	-77.08333333333333
263	CS2C	37.833333333333336	-8.833333333333334	IM57ou	14.267	20191027	SSB	40.083333333333336	-77.08333333333333
264	M6T	52.208333333333336	1.4166666666666667	JO02rf	14.349	20191027	SSB	40.083333333333336	-77.08333333333333
265	PJ2T	12.083333333333334	-68.91666666666667	FK52nc	14.349	20191027	SSB	40.083333333333336	-77.08333333333333
266	9A9A	45.75	15.833333333333334	JN75ws	14.349	20191027	SSB	40.083333333333336	-77.08333333333333
267	OL3Z	49.958333333333336	14.416666666666666	JN79fx	14.349	20191027	SSB	40.083333333333336	-77.08333333333333
268	S50K	45.916666666666664	14.166666666666666	JN75cw	14.329	20191027	SSB	40.083333333333336	-77.08333333333333
269	KP2M	17.75	-64.75	FK77ps	14.312	20191027	SSB	40.083333333333336	-77.08333333333333
270	YT1X	44.25	19.833333333333332	JN94wg	14.269	20191027	SSB	40.083333333333336	-77.08333333333333
271	EI7M	51.875	-8.333333333333334	IO51uv	14.253	20191027	SSB	40.083333333333336	-77.08333333333333
272	II2S	45.416666666666664	10.416666666666666	JN55fk	14.253	20191027	SSB	40.083333333333336	-77.08333333333333
273	DL2ARD	50.666666666666664	12.25	JO60dq	14.237	20191027	SSB	40.083333333333336	-77.08333333333333
274	HI3LT	19.5	-70.58333333333333	FK49rm	14.237	20191027	SSB	40.083333333333336	-77.08333333333333
275	DK3T	51.833333333333336	8.5	JO41gu	14.323	20191027	SSB	40.083333333333336	-77.08333333333333
276	DM4X	-90.0	-180.0	AA00aa	14.321	20191027	SSB	40.083333333333336	-77.08333333333333
277	SN2B	53.0	17.75	JO83va	14.235	20191027	SSB	40.083333333333336	-77.08333333333333
278	HG3N	46.791666666666664	18.083333333333332	JN96bt	14.235	20191027	SSB	40.083333333333336	-77.08333333333333
279	VE3PN	46.5	-84.41666666666667	EN76tm	7.203	20191027	SSB	40.083333333333336	-77.08333333333333
280	W2CCC	43.291666666666664	-75.0	FN23mh	7.2314	20191019	SSB	40.083333333333336	-77.08333333333333
281	IZ4UFG	44.791666666666664	9.916666666666666	JN44xt	14.313	20190927	SSB	40.083333333333336	-77.08333333333333
282	KB3WAV	39.458333333333336	-77.16666666666667	FM19kl	7.186	20190927	SSB	40.083333333333336	-77.08333333333333
283	RL3A	55.708333333333336	34.833333333333336	KO75kr	14.297	20190915	SSB	40.083333333333336	-77.08333333333333
284	KN4DLS	34.416666666666664	-83.83333333333333	EM84ck	7.188	20190915	SSB	40.083333333333336	-77.08333333333333
285	KU8T	41.0	-85.33333333333333	EN71ia	7.241	20190915	SSB	40.083333333333336	-77.08333333333333
286	N8CJ	40.083333333333336	-82.5	EN80sc	7.183	20190915	SSB	40.083333333333336	-77.08333333333333
287	OM7M	48.625	18.333333333333332	JN98ep	7.175	20190915	SSB	40.083333333333336	-77.08333333333333
288	AB4B	34.791666666666664	-87.33333333333333	EM64it	7.222	20190915	SSB	40.083333333333336	-77.08333333333333
289	W8MSC	42.458333333333336	-83.66666666666667	EN82el	7.185	20190803	SSB	40.083333333333336	-77.08333333333333
290	N5UOV	34.791666666666664	-85.08333333333333	EM74lt	14.31	20190724	SSB	40.083333333333336	-77.08333333333333
291	K4OCY	36.25	-85.83333333333333	EM76cg	14.321	20190724	SSB	40.083333333333336	-77.08333333333333
292	WB9OWN	42.875	-88.08333333333333	EN52xv	14.321	20190724	SSB	40.083333333333336	-77.08333333333333
293	K8RAT	40.625	-82.83333333333333	EN80op	14.321	20190724	SSB	40.083333333333336	-77.08333333333333
294	KF9UP	40.416666666666664	-87.0	EN60mk	14.321	20190724	SSB	40.083333333333336	-77.08333333333333
295	KD9HVT	37.958333333333336	-87.41666666666667	EM67hx	14.321	20190724	SSB	40.083333333333336	-77.08333333333333
296	VE3MEP	44.583333333333336	-75.75	FN24do	14.321	20190724	SSB	40.083333333333336	-77.08333333333333
297	KC6JQU	33.5	-84.41666666666667	EM73tm	14.321	20190724	SSB	40.083333333333336	-77.08333333333333
298	KG8HF	38.708333333333336	-83.0	EM88mr	14.321	20190724	SSB	40.083333333333336	-77.08333333333333
299	WD5CSK	35.708333333333336	-97.5	EM15gr	14.321	20190724	SSB	40.083333333333336	-77.08333333333333
300	AA5UZ	30.416666666666668	-89.83333333333333	EM50ck	14.321	20190724	SSB	40.083333333333336	-77.08333333333333
301	KB9KC	37.791666666666664	-89.16666666666667	EM57kt	14.321	20190724	SSB	40.083333333333336	-77.08333333333333
302	E73M	44.041666666666664	18.5	JN94gb	14.275	20190721	SSB	40.083333333333336	-77.08333333333333
303	K1GMM	43.291666666666664	-73.0	FN33mh	14.244	20190721	SSB	40.083333333333336	-77.08333333333333
304	K8QYL	40.541666666666664	-84.41666666666667	EN70tn	7.248	20190720	SSB	40.083333333333336	-77.08333333333333
305	W8UCO	40.333333333333336	-83.33333333333333	EN80ii	7.1883	20190718	SSB	40.083333333333336	-77.08333333333333
306	W1AW	41.708333333333336	-72.75	FN31pr	7.187	20190718	SSB	40.083333333333336	-77.08333333333333
307	N4A	34.0	-84.41666666666667	EM74ta	14.253	20190718	SSB	40.083333333333336	-77.08333333333333
308	W8MSC	42.458333333333336	-83.66666666666667	EN82el	7.227	20190705	SSB	40.083333333333336	-77.08333333333333
309	YY8HBO	9.708333333333334	-63.25	FJ89jr	21.285	20190705	SSB	40.083333333333336	-77.08333333333333
310	KP4EU	18.458333333333332	-67.0	FK68ml	14.34	20190705	SSB	40.083333333333336	-77.08333333333333
311	VE2MAM	45.416666666666664	-75.83333333333333	FN25ck	7.188	20190616	SSB	40.083333333333336	-77.08333333333333
312	W8MSC	42.458333333333336	-83.66666666666667	EN82el	7.185	20190608	SSB	40.083333333333336	-77.08333333333333
313	WA2JOE	40.208333333333336	-74.33333333333333	FN20uf	7.197	20190607	SSB	40.083333333333336	-77.08333333333333
314	SV9CVY	35.0	24.833333333333332	KM25ka	14.244	20190601	SSB	40.083333333333336	-77.08333333333333
315	AM70E	38.083333333333336	-3.9166666666666665	IM88bc	14.285	20190601	SSB	40.083333333333336	-77.08333333333333
316	NI4BK	34.166666666666664	-77.91666666666667	FM14be	14.264	20190601	SSB	40.083333333333336	-77.08333333333333
317	WV4P	35.125	-88.25	EM55vd	7.275	20190601	SSB	40.083333333333336	-77.08333333333333
318	K1USN	42.083333333333336	-71.0	FN42mc	7.233	20190601	SSB	40.083333333333336	-77.08333333333333
319	KX9X	41.708333333333336	-72.75	FN31pr	7.182	20190526	SSB	40.083333333333336	-77.08333333333333
320	N4EE	33.0	-80.25	EM93va	7.182	20190525	SSB	40.083333333333336	-77.08333333333333
321	KD4CB	34.166666666666664	-80.91666666666667	EM94ne	7.262	20190525	SSB	40.083333333333336	-77.08333333333333
322	W8TAM	42.25	-83.83333333333333	EN82cg	3.863	20190518	SSB	40.083333333333336	-77.08333333333333
323	K8RAT	40.625	-82.83333333333333	EN80op	7.19	20190517	SSB	40.083333333333336	-77.08333333333333
324	K4CAE	34.083333333333336	-80.91666666666667	EM94nc	7.19	20190517	SSB	40.083333333333336	-77.08333333333333
325	WA8AEY	42.416666666666664	-82.91666666666667	EN82nk	7.19	20190517	SSB	40.083333333333336	-77.08333333333333
326	VE2GT	46.0	-73.16666666666667	FN36ka	7.19	20190517	SSB	40.083333333333336	-77.08333333333333
327	K7TYE	44.416666666666664	-121.33333333333333	CN94ik	7.079	20190513	MFSK	40.083333333333336	-77.08333333333333
328	PV8AL	2.75	-60.916666666666664	FJ92ns	7.195	20190512	SSB	40.083333333333336	-77.08333333333333
329	IZ8TFI	41.041666666666664	14.75	JN71jb	14.26	20190512	SSB	40.083333333333336	-77.08333333333333
330	OE3IDE	48.416666666666664	15.916666666666666	JN78xk	14.283	20190512	SSB	40.083333333333336	-77.08333333333333
331	IK3ZAQ	45.791666666666664	12.25	JN65dt	14.265	20190512	SSB	40.083333333333336	-77.08333333333333
332	S57DX	45.958333333333336	14.25	JN75dx	14.241	20190512	SSB	40.083333333333336	-77.08333333333333
333	W1IZZ	41.583333333333336	-70.58333333333333	FN41ro	7.203	20190505	SSB	40.083333333333336	-77.08333333333333
334	W1NVT	44.0	-74.0	FN34	7.203	20190505	SSB	40.083333333333336	-77.08333333333333
335	K1LOL	44.875	-73.16666666666667	FN34kv	7.221	20190505	SSB	40.083333333333336	-77.08333333333333
336	KI1P	44.166666666666664	-72.75	FN34pe	7.19	20190505	SSB	40.083333333333336	-77.08333333333333
337	K1JB	43.625	-70.33333333333333	FN43up	7.196	20190505	SSB	40.083333333333336	-77.08333333333333
338	W5L	32.0	-94.0	EM32	14.253	20190505	SSB	40.083333333333336	-77.08333333333333
339	W2DAN	41.625	-71.25	FN41jp	7.236	20190505	SSB	40.083333333333336	-77.08333333333333
340	W4H	28.666666666666668	-81.5	EL98gq	14.306	20190427	SSB	40.083333333333336	-77.08333333333333
341	K2WLS	27.791666666666668	-82.33333333333333	EL87ut	14.291	20190427	SSB	40.083333333333336	-77.08333333333333
342	W4E	30.833333333333332	-87.5	EM60gu	14.256	20190427	SSB	40.083333333333336	-77.08333333333333
343	W4A	27.083333333333332	-82.16666666666667	EL87wc	14.248	20190427	SSB	40.083333333333336	-77.08333333333333
344	KE8KRP	42.833333333333336	-84.25	EN72vu	7.2045	20190422	SSB	40.083333333333336	-77.08333333333333
345	N4CD	33.041666666666664	-96.83333333333333	EM13ob	7.188	20190422	SSB	40.083333333333336	-77.08333333333333
346	VE3IHR	44.25	-81.58333333333333	EN94fg	7.23	20190421	SSB	40.083333333333336	-77.08333333333333
347	VE3TJI	45.791666666666664	-79.66666666666667	FN05et	7.213	20190421	SSB	40.083333333333336	-77.08333333333333
348	AD8BV	42.375	-84.58333333333333	EN72rj	3.844	20190421	SSB	40.083333333333336	-77.08333333333333
349	KX8D	45.166666666666664	-84.0	EN85ae	3.831	20190421	SSB	40.083333333333336	-77.08333333333333
350	K8BKM	42.791666666666664	-83.5	EN82gt	3.831	20190421	SSB	40.083333333333336	-77.08333333333333
351	K8RGS	41.875	-86.58333333333333	EN61rv	3.831	20190421	SSB	40.083333333333336	-77.08333333333333
352	W8SH	42.708333333333336	-84.5	EN72sr	3.8	20190421	SSB	40.083333333333336	-77.08333333333333
353	N8LC	42.583333333333336	-83.08333333333333	EN82lo	3.8	20190421	SSB	40.083333333333336	-77.08333333333333
354	VA3WW	44.208333333333336	-76.58333333333333	FN14rf	7.185	20190421	SSB	40.083333333333336	-77.08333333333333
355	N8OL	42.125	-86.5	EN62sd	7.234	20190421	SSB	40.083333333333336	-77.08333333333333
356	VA3PDE	44.5	-79.25	FN04jm	7.213	20190421	SSB	40.083333333333336	-77.08333333333333
357	KM8CC	42.166666666666664	-85.66666666666667	EN72ee	7.206	20190421	SSB	40.083333333333336	-77.08333333333333
358	KC8PIC	42.625	-83.5	EN82gp	7.265	20190421	SSB	40.083333333333336	-77.08333333333333
359	K8MQP	42.208333333333336	-83.58333333333333	EN82ff	7.251	20190421	SSB	40.083333333333336	-77.08333333333333
360	KD8VSQ	42.0	-84.0	EN82aa	7.242	20190421	SSB	40.083333333333336	-77.08333333333333
361	K8AO	45.833333333333336	-87.16666666666667	EN65ku	7.218	20190421	SSB	40.083333333333336	-77.08333333333333
362	EA8BWL	28.375	-16.583333333333332	IL18rj	18.145	20190419	SSB	40.083333333333336	-77.08333333333333
363	OE5PSO	47.916666666666664	14.0	JN77aw	14.242	20190419	SSB	40.083333333333336	-77.08333333333333
364	TI2CC	9.916666666666666	-84.25	EJ79vw	18.13	20190414	SSB	40.083333333333336	-77.08333333333333
365	AM70D	38.75	0.0	JM08as	14.282	20190414	SSB	40.083333333333336	-77.08333333333333
366	NA4O	34.041666666666664	-84.58333333333333	EM74rb	7.187	20190414	SSB	40.083333333333336	-77.08333333333333
367	S51DX	45.958333333333336	14.25	JN75dx	7.244	20190414	SSB	40.083333333333336	-77.08333333333333
368	WA1WCC	41.666666666666664	-70.0	FN51aq	7.244	20190414	SSB	40.083333333333336	-77.08333333333333
369	KC1CBQ	41.916666666666664	-71.25	FN41jw	7.232	20190414	SSB	40.083333333333336	-77.08333333333333
370	AA5B	35.166666666666664	-106.66666666666667	DM65qe	14.289	20190413	SSB	40.083333333333336	-77.08333333333333
371	K4PAR	33.291666666666664	-83.41666666666667	EM83hh	7.192	20190413	SSB	40.083333333333336	-77.08333333333333
372	K4ELI	34.0	-84.91666666666667	EM74na	7.192	20190413	SSB	40.083333333333336	-77.08333333333333
373	NV4C	34.0	-84.33333333333333	EM74ua	7.187	20190413	SSB	40.083333333333336	-77.08333333333333
374	W4BAB	34.916666666666664	-85.16666666666667	EM74kw	7.265	20190413	SSB	40.083333333333336	-77.08333333333333
375	KN4KFX	32.416666666666664	-80.66666666666667	EM92qk	7.078	20190405	MFSK	40.083333333333336	-77.08333333333333
376	OE6Z	47.125	15.333333333333334	JN77qd	14.308	20190331	SSB	40.083333333333336	-77.08333333333333
377	WA4KFZ	38.833333333333336	-77.5	FM18gu	3.863	20190317	SSB	40.083333333333336	-77.08333333333333
378	W4IPC	36.666666666666664	-76.33333333333333	FM16uq	3.863	20190317	SSB	40.083333333333336	-77.08333333333333
379	KE4WLL	38.166666666666664	-78.33333333333333	FM08ue	3.863	20190317	SSB	40.083333333333336	-77.08333333333333
380	W4GO	38.5	-77.66666666666667	FM18em	3.863	20190317	SSB	40.083333333333336	-77.08333333333333
381	NX3A	38.958333333333336	-78.5	FM08sx	3.854	20190317	SSB	40.083333333333336	-77.08333333333333
382	K5VIP	36.666666666666664	-76.25	FM16vq	3.833	20190317	SSB	40.083333333333336	-77.08333333333333
383	N5LCC	32.458333333333336	-92.41666666666667	EM32tl	14.255	20190316	SSB	40.083333333333336	-77.08333333333333
384	KE8INO	43.291666666666664	-82.66666666666667	EN83qh	7.184	20190311	SSB	40.083333333333336	-77.08333333333333
385	W9EWZ	42.708333333333336	-89.16666666666667	EN52kr	14.243	20190310	SSB	40.083333333333336	-77.08333333333333
386	KD0UNI	47.625	-97.5	EN17gp	14.243	20190310	SSB	40.083333333333336	-77.08333333333333
387	TI2CC	9.916666666666666	-84.25	EJ79vw	18.135	20190310	SSB	40.083333333333336	-77.08333333333333
388	N4CD	33.041666666666664	-96.83333333333333	EM13ob	14.336	20190310	SSB	40.083333333333336	-77.08333333333333
389	HP3SS	8.75	-82.66666666666667	EJ88qs	18.137	20190309	SSB	40.083333333333336	-77.08333333333333
390	VP9/W6PH	8.75	-82.66666666666667	EJ88qs	7.208	20190303	SSB	40.083333333333336	-77.08333333333333
391	PJ2T	12.083333333333334	-68.91666666666667	FK52nc	7.202	20190303	SSB	40.083333333333336	-77.08333333333333
392	W3LPL	39.25	-77.08333333333333	FM19lg	1.857	20190303	SSB	40.083333333333336	-77.08333333333333
393	TI7W	10.708333333333334	-85.08333333333333	EK70lr	7.221	20190303	SSB	40.083333333333336	-77.08333333333333
394	J68HZ	13.833333333333334	-61.083333333333336	FK93lu	7.2163	20190303	SSB	40.083333333333336	-77.08333333333333
395	NP2P	17.708333333333332	-64.75	FK77pr	7.2635	20190303	SSB	40.083333333333336	-77.08333333333333
396	KP2M	17.75	-64.75	FK77ps	7.2487	20190303	SSB	40.083333333333336	-77.08333333333333
397	VP2MMF	12.125	-68.33333333333333	FK52ud	7.254	20190303	SSB	40.083333333333336	-77.08333333333333
398	PJ4G	12.125	-68.33333333333333	FK52ud	21.306	20190302	SSB	40.083333333333336	-77.08333333333333
399	ZF9CW	19.708333333333332	-79.83333333333333	FK09cr	14.248	20190302	SSB	40.083333333333336	-77.08333333333333
400	W7CSA	35.25	-81.25	EM95jg	7.194	20190224	SSB	40.083333333333336	-77.08333333333333
401	KM4ZYW	35.625	-82.66666666666667	EM85qp	7.25	20190224	SSB	40.083333333333336	-77.08333333333333
402	W4BFB	35.166666666666664	-80.91666666666667	EM95ne	7.241	20190224	SSB	40.083333333333336	-77.08333333333333
403	TK5KP	41.916666666666664	8.666666666666666	JN41iw	14.271	20190224	SSB	40.083333333333336	-77.08333333333333
404	W4CAE	33.958333333333336	-81.0	EM93mx	3.884	20190224	SSB	40.083333333333336	-77.08333333333333
405	KP4PR	18.416666666666668	-66.08333333333333	FK68xk	14.309	20190220	SSB	40.083333333333336	-77.08333333333333
406	EA8RM	28.083333333333332	-15.5	IL28gc	14.259	20190220	SSB	40.083333333333336	-77.08333333333333
407	OP2A	50.958333333333336	4.5	JO20gx	14.237	20190216	SSB	40.083333333333336	-77.08333333333333
408	OL100ZH	49.75	18.083333333333332	JN99bs	14.267	20190214	SSB	40.083333333333336	-77.08333333333333
409	K9SOU	39.125	-86.58333333333333	EM69rd	7.254	20190212	SSB	40.083333333333336	-77.08333333333333
410	N4SMS	33.541666666666664	-81.75	EM93dn	7.258	20190212	SSB	40.083333333333336	-77.08333333333333
411	KM4RE	33.833333333333336	-84.58333333333333	EM73ru	7.242	20190212	SSB	40.083333333333336	-77.08333333333333
412	K0UND	47.916666666666664	-97.08333333333333	EN17lw	14.275	20190211	SSB	40.083333333333336	-77.08333333333333
413	W9YB	40.416666666666664	-86.91666666666667	EN60nk	7.177	20190211	SSB	40.083333333333336	-77.08333333333333
414	MI0SAI	54.333333333333336	-6.5	IO64si	14.248	20190211	SSB	40.083333333333336	-77.08333333333333
415	K0ATZ	37.083333333333336	-93.5	EM37gc	14.26	20190209	SSB	40.083333333333336	-77.08333333333333
416	AG5Z	31.25	-89.41666666666667	EM51hg	14.255	20190209	SSB	40.083333333333336	-77.08333333333333
417	VO1VK	47.375	-53.166666666666664	GN37kj	14.225	20190209	SSB	40.083333333333336	-77.08333333333333
418	K1GUP	44.791666666666664	-69.08333333333333	FN54lt	7.295	20190202	AM	40.083333333333336	-77.08333333333333
419	W0NE	44.0	-91.75	EN44da	7.249	20190202	SSB	40.083333333333336	-77.08333333333333
420	K7WCH	34.166666666666664	-80.83333333333333	EM94oe	7.24	20190202	SSB	40.083333333333336	-77.08333333333333
421	KD8HAM	46.791666666666664	-95.91666666666667	EN26bt	14.253	20190202	SSB	40.083333333333336	-77.08333333333333
422	KD8SEO	43.5	-83.5	EN83gm	7.25	20190127	SSB	40.083333333333336	-77.08333333333333
423	W9OA	41.625	-87.91666666666667	EN61bp	7.256	20190119	SSB	40.083333333333336	-77.08333333333333
424	W3HMS	40.208333333333336	-77.0	FN10mf	146.58	20190119	FM	40.083333333333336	-77.08333333333333
425	NR4O	35.708333333333336	-78.83333333333333	FM05or	7.27	20190119	SSB	40.083333333333336	-77.08333333333333
426	WW4LL	33.458333333333336	-84.66666666666667	EM73ql	7.19	20190119	SSB	40.083333333333336	-77.08333333333333
427	WA0N	37.75	-97.33333333333333	EM17is	14.297	20190119	SSB	40.083333333333336	-77.08333333333333
428	VE3IHR	44.25	-81.58333333333333	EN94fg	7.205	20190113	SSB	40.083333333333336	-77.08333333333333
429	K4CAE	34.083333333333336	-80.91666666666667	EM94nc	7.275	20190106	SSB	40.083333333333336	-77.08333333333333
430	K8MRD	42.458333333333336	-83.41666666666667	EN82hl	7.245	20190106	SSB	40.083333333333336	-77.08333333333333
431	XE1RK	19.375	-99.25	EK09jj	18.125	20181231	SSB	40.083333333333336	-77.08333333333333
